casp_ed,target_id,decoy_id,stage1,stage2
10,T0696,QUARK_TS4,False,True
10,T0696,QUARK_TS5,False,True
10,T0696,RBO-MBS-BB_TS1,False,False
10,T0696,RBO-MBS-BB_TS2,False,False
10,T0696,RBO-MBS-BB_TS3,False,False
10,T0696,RBO-MBS-BB_TS4,False,False
10,T0696,RBO-MBS-BB_TS5,False,False
10,T0696,RBO-MBS_TS1,False,False
10,T0696,RBO-MBS_TS2,False,False
10,T0696,RBO-MBS_TS3,False,False
10,T0696,RBO-MBS_TS4,False,False
10,T0696,RBO-MBS_TS5,False,False
10,T0696,RBO-i-MBS-BB_TS1,False,False
10,T0696,RBO-i-MBS-BB_TS2,False,False
10,T0696,RBO-i-MBS-BB_TS3,False,False
10,T0696,RBO-i-MBS-BB_TS4,False,False
10,T0696,RBO-i-MBS-BB_TS5,False,False
10,T0696,RBO-i-MBS_TS1,False,False
10,T0696,RBO-i-MBS_TS2,False,False
10,T0696,RBO-i-MBS_TS3,False,False
10,T0696,RBO-i-MBS_TS4,False,False
10,T0696,RBO-i-MBS_TS5,False,False
10,T0696,RaptorX-ZY_TS1,False,True
10,T0696,RaptorX_TS1,False,True
10,T0696,SAM-T06-server_TS1,False,False
10,T0696,SAM-T06-server_TS2,False,False
10,T0696,SAM-T06-server_TS3,False,False
10,T0696,SAM-T06-server_TS4,False,False
10,T0696,SAM-T06-server_TS5,False,True
10,T0696,SAM-T08-server_TS1,False,False
10,T0696,SAM-T08-server_TS2,False,False
10,T0696,SAM-T08-server_TS3,False,False
10,T0696,SAM-T08-server_TS4,False,False
10,T0696,SAM-T08-server_TS5,False,False
10,T0696,STRINGS_TS1,False,True
10,T0696,STRINGS_TS2,False,True
10,T0696,STRINGS_TS3,False,True
10,T0696,STRINGS_TS4,False,False
10,T0696,STRINGS_TS5,False,True
10,T0696,Seok-server_TS1,False,True
10,T0696,Seok-server_TS2,False,True
10,T0696,Seok-server_TS3,False,True
10,T0696,Seok-server_TS4,False,True
10,T0696,Seok-server_TS5,False,True
10,T0696,TASSER-VMT_TS1,False,True
10,T0696,TASSER-VMT_TS2,False,True
10,T0696,TASSER-VMT_TS3,False,True
10,T0696,TASSER-VMT_TS4,False,True
10,T0696,TASSER-VMT_TS5,False,True
10,T0696,UGACSBL_TS1,False,True
10,T0696,YASARA_TS1,False,True
10,T0696,YASARA_TS2,False,True
10,T0696,YASARA_TS3,True,True
10,T0696,YASARA_TS4,True,False
10,T0696,YASARA_TS5,True,True
10,T0696,ZHOU-SPARKS-X_TS1,False,True
10,T0696,ZHOU-SPARKS-X_TS2,False,True
10,T0696,ZHOU-SPARKS-X_TS3,False,True
10,T0696,ZHOU-SPARKS-X_TS4,False,False
10,T0696,ZHOU-SPARKS-X_TS5,False,False
10,T0696,Zhang-Server_TS1,True,True
10,T0696,Zhang-Server_TS2,True,False
10,T0696,Zhang-Server_TS3,True,True
10,T0696,Zhang-Server_TS4,True,True
10,T0696,Zhang-Server_TS5,True,True
10,T0696,chunk-TASSER_TS1,False,True
10,T0696,chunk-TASSER_TS2,False,True
10,T0696,chunk-TASSER_TS3,False,True
10,T0696,chunk-TASSER_TS4,False,True
10,T0696,chunk-TASSER_TS5,False,True
10,T0696,chuo-fams-server_TS1,False,True
10,T0696,chuo-repack-server_TS2,False,True
10,T0696,chuo-repack-server_TS3,False,True
10,T0696,chuo-repack-server_TS4,False,True
10,T0696,chuo-repack-server_TS5,False,True
10,T0696,chuo-repack-server_TS1,False,True
10,T0696,confuzz3d_TS1,False,False
10,T0696,confuzzGS_TS1,False,False
10,T0696,hGen3D_TS1,False,True
10,T0696,panther_TS2,True,True
10,T0696,panther_TS5,False,True
10,T0696,samcha-server_TS1,False,True
10,T0696,slbio_TS1,False,False
10,T0696,slbio_TS2,False,True
10,T0696,slbio_TS3,False,True
10,T0696,slbio_TS4,False,False
10,T0696,slbio_TS5,False,True
10,T0696,sysimm_TS1,False,False
10,T0696,sysimm_TS2,False,False
10,T0696,sysimm_TS3,False,False
10,T0696,sysimm_TS4,False,False
10,T0696,sysimm_TS5,False,False
10,T0697,3D-JIGSAW_V5-0_TS1,False,False
10,T0697,3D-JIGSAW_V5-0_TS2,False,False
10,T0697,3D-JIGSAW_V5-0_TS3,False,False
10,T0697,3D-JIGSAW_V5-0_TS4,False,False
10,T0697,3D-JIGSAW_V5-0_TS5,False,False
10,T0697,AOBA-server_TS1,False,False
10,T0697,AOBA-server_TS2,False,False
10,T0697,AOBA-server_TS3,False,False
10,T0697,AOBA-server_TS4,False,False
10,T0697,AOBA-server_TS5,False,False
10,T0697,Atome2_CBS_TS1,False,False
10,T0697,Atome2_CBS_TS2,False,False
10,T0697,Atome2_CBS_TS3,False,False
10,T0697,Atome2_CBS_TS4,False,False
10,T0697,Atome2_CBS_TS5,False,False
10,T0697,BAKER-ROSETTASERVER_TS1,False,True
10,T0697,BAKER-ROSETTASERVER_TS2,False,True
10,T0697,BAKER-ROSETTASERVER_TS3,False,True
10,T0697,BAKER-ROSETTASERVER_TS4,False,True
10,T0697,BAKER-ROSETTASERVER_TS5,False,True
10,T0697,BhageerathH_TS1,False,False
10,T0697,BhageerathH_TS2,False,True
10,T0697,BhageerathH_TS3,False,False
10,T0697,BhageerathH_TS4,False,False
10,T0697,BhageerathH_TS5,False,False
10,T0697,Bilab-ENABLE_TS1,False,True
10,T0697,Bilab-ENABLE_TS2,False,True
10,T0697,Bilab-ENABLE_TS3,False,True
10,T0697,Bilab-ENABLE_TS4,False,True
10,T0697,Bilab-ENABLE_TS5,False,False
10,T0697,Distill_TS1,False,True
10,T0697,Distill_TS2,False,True
10,T0697,Distill_TS3,False,True
10,T0697,Distill_TS4,False,True
10,T0697,Distill_TS5,False,True
10,T0697,Distill_roll_TS1,False,True
10,T0697,Distill_roll_TS2,False,True
10,T0697,Distill_roll_TS3,False,True
10,T0697,Distill_roll_TS4,False,True
10,T0697,Distill_roll_TS5,False,True
10,T0697,FALCON-TOPO_TS1,False,True
10,T0697,FALCON-TOPO_TS2,False,False
10,T0697,FALCON-TOPO_TS3,False,False
10,T0697,FALCON-TOPO_TS4,False,False
10,T0697,FALCON-TOPO_TS5,False,True
10,T0697,FFAS03_TS1,True,True
10,T0697,FFAS03_TS2,True,True
10,T0697,FFAS03_TS3,True,True
10,T0697,FFAS03_TS4,True,False
10,T0697,FFAS03_TS5,True,False
10,T0697,FFAS03c_TS1,False,True
10,T0697,FFAS03hj_TS1,False,True
10,T0697,FFAS03hj_TS2,False,False
10,T0697,FFAS03hj_TS3,False,True
10,T0697,FFAS03hj_TS4,False,False
10,T0697,FFAS03mt_TS1,False,True
10,T0697,FRESS_server_TS1,False,False
10,T0697,FRESS_server_TS2,False,False
10,T0697,FRESS_server_TS3,False,False
10,T0697,FRESS_server_TS4,False,False
10,T0697,FRESS_server_TS5,False,False
10,T0697,HHpred-thread_TS1,False,True
10,T0697,HHpredA_TS1,False,True
10,T0697,HOMER_TS1,False,False
10,T0697,HOMER_TS2,False,False
10,T0697,IntFOLD2_TS1,False,True
10,T0697,IntFOLD2_TS2,False,False
10,T0697,IntFOLD2_TS3,False,True
10,T0697,IntFOLD2_TS4,False,False
10,T0697,IntFOLD2_TS5,False,True
10,T0697,IntFOLD_TS1,False,True
10,T0697,IntFOLD_TS2,False,True
10,T0697,IntFOLD_TS3,False,True
10,T0697,IntFOLD_TS4,False,True
10,T0697,IntFOLD_TS5,False,True
10,T0697,Jiang_Fold_TS1,False,True
10,T0697,Jiang_Fold_TS2,False,False
10,T0697,Jiang_Fold_TS3,False,False
10,T0697,Jiang_Fold_TS4,False,False
10,T0697,Jiang_Fold_TS5,False,False
10,T0697,Jiang_Server_TS1,False,True
10,T0697,Jiang_Server_TS2,False,True
10,T0697,Jiang_Server_TS3,False,False
10,T0697,Jiang_Server_TS4,False,True
10,T0697,Jiang_Server_TS5,False,True
10,T0697,Jiang_Threader_TS1,False,True
10,T0697,Jiang_Threader_TS2,False,False
10,T0697,Jiang_Threader_TS3,False,False
10,T0697,Jiang_Threader_TS4,False,False
10,T0697,Jiang_Threader_TS5,False,False
10,T0697,MATRIX_TS1,False,True
10,T0697,MATRIX_TS2,False,True
10,T0697,MATRIX_TS3,False,True
10,T0697,MATRIX_TS4,False,True
10,T0697,MATRIX_TS5,False,True
10,T0697,MUFOLD-Server_TS1,False,True
10,T0697,MUFOLD-Server_TS2,False,True
10,T0697,MUFOLD-Server_TS3,False,True
10,T0697,MUFOLD-Server_TS4,False,True
10,T0697,MUFOLD-Server_TS5,False,True
10,T0697,MUFold_CRF_TS1,False,True
10,T0697,MUFold_CRF_TS2,False,True
10,T0697,MUFold_CRF_TS3,False,True
10,T0697,MUFold_CRF_TS4,False,True
10,T0697,MUFold_CRF_TS5,False,True
10,T0697,MULTICOM-REFINE_TS1,True,True
10,T0697,MULTICOM-REFINE_TS2,True,True
10,T0697,MULTICOM-REFINE_TS3,True,True
10,T0697,MULTICOM-REFINE_TS4,True,True
10,T0697,MULTICOM-REFINE_TS5,False,False
10,T0697,Mufold-MD_TS1,False,True
10,T0697,Mufold-MD_TS2,False,True
10,T0697,Mufold-MD_TS3,False,True
10,T0697,Mufold-MD_TS4,False,True
10,T0697,Mufold-MD_TS5,False,True
10,T0697,NewSerf_TS1,False,True
10,T0697,PMS_TS1,False,True
10,T0697,PMS_TS2,False,True
10,T0697,PMS_TS3,False,True
10,T0697,PMS_TS4,False,True
10,T0697,PMS_TS5,False,True
10,T0697,PROTAGORAS_TS1,False,True
10,T0697,Pcons-net_TS1,False,True
10,T0697,Pcons-net_TS2,False,True
10,T0697,Pcons-net_TS3,False,True
10,T0697,Pcons-net_TS4,False,True
10,T0697,Pcons-net_TS5,False,True
10,T0697,PconsD_TS1,False,True
10,T0697,PconsD_TS2,False,True
10,T0697,PconsD_TS3,False,True
10,T0697,PconsD_TS4,False,True
10,T0697,PconsD_TS5,False,True
10,T0697,PconsM_TS1,True,True
10,T0697,PconsM_TS2,True,True
10,T0697,PconsM_TS3,False,True
10,T0697,PconsM_TS4,False,True
10,T0697,PconsM_TS5,False,True
10,T0697,Phyre2_A_TS1,False,True
10,T0697,QUARK_TS1,True,True
10,T0697,QUARK_TS2,False,False
10,T0697,QUARK_TS3,False,False
10,T0697,QUARK_TS4,False,True
10,T0697,QUARK_TS5,False,True
10,T0697,RBO-i-MBS-BB_TS1,False,False
10,T0697,RBO-i-MBS-BB_TS2,False,False
10,T0697,RBO-i-MBS-BB_TS3,False,False
10,T0697,RBO-i-MBS-BB_TS4,False,False
10,T0697,RBO-i-MBS-BB_TS5,False,False
10,T0697,RBO-i-MBS_TS1,False,False
10,T0697,RBO-i-MBS_TS2,False,False
10,T0697,RBO-i-MBS_TS3,False,False
10,T0697,RBO-i-MBS_TS4,False,False
10,T0697,RBO-i-MBS_TS5,False,False
10,T0697,RaptorX-ZY_TS1,False,True
10,T0697,RaptorX_TS1,False,True
10,T0697,SAM-T06-server_TS1,False,False
10,T0697,SAM-T06-server_TS2,False,False
10,T0697,SAM-T06-server_TS3,False,False
10,T0697,SAM-T06-server_TS4,False,False
10,T0697,SAM-T06-server_TS5,False,False
10,T0697,SAM-T08-server_TS1,False,False
10,T0697,SAM-T08-server_TS2,False,False
10,T0697,SAM-T08-server_TS3,False,False
10,T0697,SAM-T08-server_TS4,False,False
10,T0697,SAM-T08-server_TS5,False,False
10,T0697,STRINGS_TS1,False,True
10,T0697,STRINGS_TS2,False,False
10,T0697,STRINGS_TS3,False,True
10,T0697,STRINGS_TS4,False,False
10,T0697,STRINGS_TS5,False,False
10,T0697,Seok-server_TS1,False,True
10,T0697,Seok-server_TS2,False,True
10,T0697,Seok-server_TS3,False,True
10,T0697,Seok-server_TS4,False,True
10,T0697,Seok-server_TS5,False,True
10,T0697,TASSER-VMT_TS1,False,True
10,T0697,TASSER-VMT_TS2,False,True
10,T0697,TASSER-VMT_TS3,False,True
10,T0697,TASSER-VMT_TS4,False,False
10,T0697,TASSER-VMT_TS5,False,True
10,T0697,UGACSBL_TS1,False,True
10,T0697,YASARA_TS1,False,False
10,T0697,YASARA_TS2,False,False
10,T0697,YASARA_TS3,True,True
10,T0697,YASARA_TS4,True,True
10,T0697,YASARA_TS5,True,False
10,T0697,ZHOU-SPARKS-X_TS1,False,True
10,T0697,ZHOU-SPARKS-X_TS2,False,True
10,T0697,ZHOU-SPARKS-X_TS3,False,False
10,T0697,ZHOU-SPARKS-X_TS4,False,False
10,T0697,ZHOU-SPARKS-X_TS5,False,False
10,T0697,Zhang-Server_TS1,True,True
10,T0697,Zhang-Server_TS2,True,False
10,T0697,Zhang-Server_TS3,True,True
10,T0697,Zhang-Server_TS4,True,False
10,T0697,Zhang-Server_TS5,True,True
10,T0697,chunk-TASSER_TS1,False,True
10,T0697,chunk-TASSER_TS2,False,True
10,T0697,chunk-TASSER_TS3,False,True
10,T0697,chunk-TASSER_TS4,False,True
10,T0697,chunk-TASSER_TS5,False,True
10,T0697,chuo-repack-server_TS1,False,True
10,T0697,chuo-repack-server_TS2,False,True
10,T0697,chuo-repack-server_TS3,False,True
10,T0697,chuo-repack-server_TS4,False,True
10,T0697,chuo-repack-server_TS5,False,True
10,T0697,hGen3D_TS1,False,True
10,T0697,samcha-server_TS1,False,True
10,T0697,slbio_TS1,False,False
10,T0697,slbio_TS2,False,False
10,T0697,slbio_TS3,False,False
10,T0697,slbio_TS4,False,False
10,T0697,slbio_TS5,False,False
10,T0697,sysimm_TS1,False,True
10,T0697,sysimm_TS2,False,False
10,T0697,sysimm_TS3,False,False
10,T0697,sysimm_TS4,False,True
10,T0697,sysimm_TS5,False,False
10,T0698,3D-JIGSAW_V5-0_TS1,False,False
10,T0698,3D-JIGSAW_V5-0_TS2,False,False
10,T0698,3D-JIGSAW_V5-0_TS3,False,True
10,T0698,3D-JIGSAW_V5-0_TS4,False,False
10,T0698,3D-JIGSAW_V5-0_TS5,False,True
10,T0698,AOBA-server_TS1,False,True
10,T0698,AOBA-server_TS2,False,True
10,T0698,AOBA-server_TS3,False,False
10,T0698,AOBA-server_TS4,False,False
10,T0698,AOBA-server_TS5,False,False
10,T0698,Atome2_CBS_TS1,False,False
10,T0698,Atome2_CBS_TS2,False,False
10,T0698,Atome2_CBS_TS3,False,False
10,T0698,Atome2_CBS_TS4,False,True
10,T0698,Atome2_CBS_TS5,False,False
10,T0698,BAKER-ROSETTASERVER_TS1,False,True
10,T0698,BAKER-ROSETTASERVER_TS2,False,True
10,T0698,BAKER-ROSETTASERVER_TS3,False,False
10,T0698,BAKER-ROSETTASERVER_TS4,False,True
10,T0698,BAKER-ROSETTASERVER_TS5,False,True
10,T0698,BhageerathH_TS1,False,True
10,T0698,BhageerathH_TS2,False,False
10,T0698,BhageerathH_TS3,False,False
10,T0698,BhageerathH_TS4,False,False
10,T0698,BhageerathH_TS5,False,False
10,T0698,Bhageerath_abinitio_TS1,True,False
10,T0698,Bhageerath_abinitio_TS2,True,False
10,T0698,Bhageerath_abinitio_TS3,True,False
10,T0698,Bhageerath_abinitio_TS4,True,False
10,T0698,Bhageerath_abinitio_TS5,True,False
10,T0698,Bilab-ENABLE_TS1,False,True
10,T0698,Bilab-ENABLE_TS2,False,True
10,T0698,Bilab-ENABLE_TS3,False,True
10,T0698,Bilab-ENABLE_TS4,False,True
10,T0698,Bilab-ENABLE_TS5,False,True
10,T0698,Distill_TS1,False,True
10,T0698,Distill_TS2,False,True
10,T0698,Distill_TS3,False,True
10,T0698,Distill_TS4,False,True
10,T0698,Distill_TS5,False,True
10,T0698,Distill_roll_TS1,False,True
10,T0698,Distill_roll_TS2,False,True
10,T0698,Distill_roll_TS3,False,True
10,T0698,Distill_roll_TS4,False,True
10,T0698,Distill_roll_TS5,False,True
10,T0698,FALCON-TOPO_TS1,False,False
10,T0698,FALCON-TOPO_TS2,False,False
10,T0698,FALCON-TOPO_TS3,False,False
10,T0698,FALCON-TOPO_TS4,False,False
10,T0698,FALCON-TOPO_TS5,False,False
10,T0698,FFAS03_TS1,True,False
10,T0698,FFAS03_TS2,True,False
10,T0698,FFAS03_TS3,True,True
10,T0698,FFAS03_TS4,True,False
10,T0698,FFAS03_TS5,True,False
10,T0698,FFAS03c_TS1,False,True
10,T0698,FFAS03hj_TS1,False,True
10,T0698,FFAS03hj_TS2,False,False
10,T0698,FFAS03hj_TS3,False,False
10,T0698,FFAS03hj_TS4,False,False
10,T0698,FFAS03hj_TS5,False,False
10,T0698,FFAS03mt_TS1,False,True
10,T0698,FRESS_server_TS1,False,False
10,T0698,FRESS_server_TS2,False,True
10,T0698,FRESS_server_TS3,False,True
10,T0698,FRESS_server_TS4,False,True
10,T0698,FRESS_server_TS5,False,True
10,T0698,GSmetaserver_TS1,False,True
10,T0698,GSmetaserver_TS2,False,True
10,T0698,GSmetaserver_TS3,False,True
10,T0698,GSmetaserver_TS4,False,True
10,T0698,GSmetaserver_TS5,False,True
10,T0698,HHpred-thread_TS1,False,True
10,T0698,HHpredA_TS1,False,True
10,T0698,HOMER_TS1,False,False
10,T0698,HOMER_TS2,False,False
10,T0698,IntFOLD2_TS1,False,True
10,T0698,IntFOLD2_TS2,False,False
10,T0698,IntFOLD2_TS3,False,False
10,T0698,IntFOLD2_TS4,False,False
10,T0698,IntFOLD2_TS5,False,True
10,T0698,IntFOLD_TS1,False,True
10,T0698,IntFOLD_TS2,False,True
10,T0698,IntFOLD_TS3,False,True
10,T0698,IntFOLD_TS4,False,True
10,T0698,IntFOLD_TS5,False,True
10,T0698,Jiang_Fold_TS1,False,False
10,T0698,Jiang_Fold_TS2,False,False
10,T0698,Jiang_Fold_TS3,False,False
10,T0698,Jiang_Fold_TS4,False,False
10,T0698,Jiang_Fold_TS5,False,False
10,T0698,Jiang_Server_TS1,False,False
10,T0698,Jiang_Server_TS2,False,True
10,T0698,Jiang_Server_TS3,False,True
10,T0698,Jiang_Server_TS4,False,False
10,T0698,Jiang_Server_TS5,False,False
10,T0698,Jiang_Threader_TS1,False,False
10,T0698,Jiang_Threader_TS2,False,True
10,T0698,Jiang_Threader_TS3,False,True
10,T0698,Jiang_Threader_TS4,False,False
10,T0698,Jiang_Threader_TS5,False,False
10,T0698,Lenserver_TS1,False,False
10,T0698,Lenserver_TS2,False,False
10,T0698,Lenserver_TS3,False,False
10,T0698,Lenserver_TS4,False,False
10,T0698,Lenserver_TS5,False,False
10,T0698,MATRIX_TS1,False,True
10,T0698,MATRIX_TS2,False,True
10,T0698,MATRIX_TS3,False,True
10,T0698,MATRIX_TS4,False,True
10,T0698,MATRIX_TS5,False,True
10,T0698,MUFOLD-Server_TS1,False,True
10,T0698,MUFOLD-Server_TS2,False,True
10,T0698,MUFOLD-Server_TS3,False,False
10,T0698,MUFOLD-Server_TS4,False,True
10,T0698,MUFOLD-Server_TS5,False,True
10,T0698,MUFold_CRF_TS1,False,False
10,T0698,MUFold_CRF_TS2,False,False
10,T0698,MUFold_CRF_TS3,False,False
10,T0698,MUFold_CRF_TS4,False,False
10,T0698,MUFold_CRF_TS5,False,False
10,T0698,MULTICOM-CLUSTER_TS1,True,True
10,T0698,MULTICOM-CLUSTER_TS2,False,False
10,T0698,MULTICOM-CLUSTER_TS3,False,False
10,T0698,MULTICOM-CLUSTER_TS4,False,True
10,T0698,MULTICOM-CLUSTER_TS5,False,True
10,T0698,MULTICOM-CONSTRUCT_TS1,False,True
10,T0698,MULTICOM-CONSTRUCT_TS2,False,True
10,T0698,MULTICOM-CONSTRUCT_TS3,False,True
10,T0698,MULTICOM-CONSTRUCT_TS4,False,True
10,T0698,MULTICOM-CONSTRUCT_TS5,False,True
10,T0698,MULTICOM-NOVEL_TS1,False,True
10,T0698,MULTICOM-NOVEL_TS2,False,True
10,T0698,MULTICOM-NOVEL_TS3,False,True
10,T0698,MULTICOM-NOVEL_TS4,False,True
10,T0698,MULTICOM-NOVEL_TS5,False,True
10,T0698,MULTICOM-REFINE_TS1,False,True
10,T0698,MULTICOM-REFINE_TS2,False,True
10,T0698,MULTICOM-REFINE_TS3,False,True
10,T0698,MULTICOM-REFINE_TS4,False,True
10,T0698,MULTICOM-REFINE_TS5,True,True
10,T0698,Mufold-MD_TS1,False,False
10,T0698,Mufold-MD_TS2,False,False
10,T0698,Mufold-MD_TS3,False,False
10,T0698,Mufold-MD_TS4,False,False
10,T0698,Mufold-MD_TS5,False,False
10,T0698,NewSerf_TS1,False,True
10,T0698,PMS_TS1,False,True
10,T0698,PMS_TS2,False,False
10,T0698,PMS_TS3,False,True
10,T0698,PMS_TS4,False,True
10,T0698,PMS_TS5,False,False
10,T0698,PROTAGORAS_TS1,False,False
10,T0698,PROTAGORAS_TS2,False,True
10,T0698,Pcons-net_TS1,False,True
10,T0698,Pcons-net_TS2,False,True
10,T0698,Pcons-net_TS3,False,True
10,T0698,Pcons-net_TS4,False,False
10,T0698,Pcons-net_TS5,False,False
10,T0698,PconsD_TS1,False,True
10,T0698,PconsD_TS2,False,True
10,T0698,PconsD_TS3,False,True
10,T0698,PconsD_TS4,False,True
10,T0698,PconsD_TS5,False,True
10,T0698,PconsM_TS1,False,True
10,T0698,PconsM_TS2,False,True
10,T0698,PconsM_TS3,False,True
10,T0698,PconsM_TS4,False,True
10,T0698,PconsM_TS5,False,True
10,T0698,Phyre2_A_TS1,False,False
10,T0698,QUARK_TS1,False,True
10,T0698,QUARK_TS2,False,True
10,T0698,QUARK_TS3,False,False
10,T0698,QUARK_TS4,False,False
10,T0698,QUARK_TS5,False,True
10,T0698,RBO-MBS-BB_TS1,False,False
10,T0698,RBO-MBS-BB_TS2,False,False
10,T0698,RBO-MBS-BB_TS3,False,False
10,T0698,RBO-MBS-BB_TS4,False,False
10,T0698,RBO-MBS-BB_TS5,False,False
10,T0698,RBO-MBS_TS1,False,False
10,T0698,RBO-MBS_TS2,False,False
10,T0698,RBO-MBS_TS3,False,False
10,T0698,RBO-MBS_TS4,False,False
10,T0698,RBO-MBS_TS5,False,False
10,T0698,RBO-i-MBS-BB_TS1,False,False
10,T0698,RBO-i-MBS-BB_TS2,False,False
10,T0698,RBO-i-MBS-BB_TS3,False,False
10,T0698,RBO-i-MBS-BB_TS4,False,False
10,T0698,RBO-i-MBS-BB_TS5,False,False
10,T0698,RBO-i-MBS_TS1,False,False
10,T0698,RBO-i-MBS_TS2,False,False
10,T0698,RBO-i-MBS_TS3,False,False
10,T0698,RBO-i-MBS_TS4,False,False
10,T0698,RBO-i-MBS_TS5,False,False
10,T0698,RaptorX-ZY_TS1,False,True
10,T0698,RaptorX_TS1,False,True
10,T0698,SAM-T06-server_TS1,False,False
10,T0698,SAM-T06-server_TS2,False,False
10,T0698,SAM-T06-server_TS3,False,False
10,T0698,SAM-T06-server_TS4,False,True
10,T0698,SAM-T06-server_TS5,False,False
10,T0698,SAM-T08-server_TS1,False,True
10,T0698,SAM-T08-server_TS2,False,True
10,T0698,SAM-T08-server_TS3,False,False
10,T0698,SAM-T08-server_TS4,False,False
10,T0698,SAM-T08-server_TS5,False,False
10,T0698,STRINGS_TS1,False,True
10,T0698,STRINGS_TS2,False,True
10,T0698,STRINGS_TS3,False,True
10,T0698,STRINGS_TS4,False,True
10,T0698,STRINGS_TS5,False,True
10,T0698,Seok-server_TS1,False,True
10,T0698,Seok-server_TS2,False,True
10,T0698,Seok-server_TS3,False,True
10,T0698,Seok-server_TS4,False,True
10,T0698,Seok-server_TS5,False,True
10,T0698,TASSER-VMT_TS1,False,True
10,T0698,TASSER-VMT_TS2,False,True
10,T0698,TASSER-VMT_TS3,False,True
10,T0698,TASSER-VMT_TS4,False,True
10,T0698,TASSER-VMT_TS5,False,True
10,T0698,UGACSBL_TS1,False,False
10,T0698,YASARA_TS1,False,True
10,T0698,YASARA_TS2,False,True
10,T0698,YASARA_TS3,True,True
10,T0698,YASARA_TS4,True,False
10,T0698,YASARA_TS5,True,False
10,T0698,ZHOU-SPARKS-X_TS1,False,False
10,T0698,ZHOU-SPARKS-X_TS2,False,True
10,T0698,ZHOU-SPARKS-X_TS3,False,True
10,T0698,ZHOU-SPARKS-X_TS4,False,False
10,T0698,ZHOU-SPARKS-X_TS5,False,False
10,T0698,Zhang-Server_TS1,True,True
10,T0698,Zhang-Server_TS2,True,True
10,T0698,Zhang-Server_TS3,True,False
10,T0698,Zhang-Server_TS4,True,False
10,T0698,Zhang-Server_TS5,True,False
10,T0698,chunk-TASSER_TS1,False,True
10,T0698,chunk-TASSER_TS2,False,True
10,T0698,chunk-TASSER_TS3,False,True
10,T0698,chunk-TASSER_TS4,False,True
10,T0698,chunk-TASSER_TS5,False,True
10,T0698,chuo-repack-server_TS1,False,True
10,T0698,chuo-repack-server_TS2,False,True
10,T0698,chuo-repack-server_TS3,False,True
10,T0698,chuo-repack-server_TS4,False,False
10,T0698,chuo-repack-server_TS5,False,True
10,T0698,confuzz3d_TS1,False,False
10,T0698,confuzzGS_TS1,False,False
10,T0698,hGen3D_TS1,False,True
10,T0698,panther_TS1,False,True
10,T0698,panther_TS2,False,True
10,T0698,panther_TS3,False,False
10,T0698,panther_TS4,False,True
10,T0698,panther_TS5,False,True
10,T0698,samcha-server_TS1,False,True
10,T0698,slbio_TS1,False,False
10,T0698,slbio_TS2,False,True
10,T0698,slbio_TS3,False,True
10,T0698,slbio_TS4,False,False
10,T0698,slbio_TS5,False,True
10,T0698,sysimm_TS1,False,False
10,T0698,sysimm_TS2,False,False
10,T0698,sysimm_TS3,False,True
10,T0698,sysimm_TS4,False,False
10,T0698,sysimm_TS5,False,False
10,T0699,3D-JIGSAW_V5-0_TS1,False,True
10,T0699,3D-JIGSAW_V5-0_TS2,False,True
10,T0699,3D-JIGSAW_V5-0_TS3,False,True
10,T0699,3D-JIGSAW_V5-0_TS4,False,True
10,T0699,3D-JIGSAW_V5-0_TS5,False,False
10,T0699,AOBA-server_TS1,False,True
10,T0699,AOBA-server_TS2,False,False
10,T0699,AOBA-server_TS3,False,True
10,T0699,AOBA-server_TS4,False,False
10,T0699,AOBA-server_TS5,False,False
10,T0699,Atome2_CBS_TS1,False,True
10,T0699,Atome2_CBS_TS2,False,True
10,T0699,Atome2_CBS_TS3,False,True
10,T0699,Atome2_CBS_TS4,False,True
10,T0699,Atome2_CBS_TS5,False,True
10,T0699,BAKER-ROSETTASERVER_TS1,False,True
10,T0699,BAKER-ROSETTASERVER_TS2,False,True
10,T0699,BAKER-ROSETTASERVER_TS3,False,True
10,T0699,BAKER-ROSETTASERVER_TS4,False,True
10,T0699,BAKER-ROSETTASERVER_TS5,False,True
10,T0699,BhageerathH_TS1,False,False
10,T0699,BhageerathH_TS2,False,False
10,T0699,BhageerathH_TS3,False,False
10,T0699,BhageerathH_TS4,False,False
10,T0699,BhageerathH_TS5,False,False
10,T0699,Bilab-ENABLE_TS1,False,True
10,T0699,Bilab-ENABLE_TS2,False,True
10,T0699,Bilab-ENABLE_TS3,False,True
10,T0699,Bilab-ENABLE_TS4,False,True
10,T0699,Bilab-ENABLE_TS5,False,True
10,T0699,Distill_TS1,False,True
10,T0699,Distill_TS2,False,True
10,T0699,Distill_TS3,False,True
10,T0699,Distill_TS4,False,True
10,T0699,Distill_TS5,False,True
10,T0699,Distill_roll_TS1,False,True
10,T0699,Distill_roll_TS2,False,True
10,T0699,Distill_roll_TS3,False,True
10,T0699,Distill_roll_TS4,False,True
10,T0699,Distill_roll_TS5,False,True
10,T0699,FALCON-TOPO_TS1,False,True
10,T0699,FALCON-TOPO_TS2,False,False
10,T0699,FALCON-TOPO_TS3,False,True
10,T0699,FALCON-TOPO_TS4,False,False
10,T0699,FALCON-TOPO_TS5,False,False
10,T0699,FFAS03_TS1,True,False
10,T0699,FFAS03_TS2,True,False
10,T0699,FFAS03_TS3,True,False
10,T0699,FFAS03_TS4,True,True
